"PLZ";"Station";"Abholdatum"
8004;"Tramdepot Hard";"Sa, 8. November 2014"
8004;"Tramdepot Hard";"Sa, 6. Dezember 2014"
8005;"Tramdepot Hard";"Sa, 11. Januar 2014"
8005;"Tramdepot Hard";"Sa, 8. Februar 2014"
8005;"Tramdepot Hard";"Sa, 8. März 2014"
8005;"Tramdepot Hard";"Sa, 12. April 2014"
8005;"Tramdepot Hard";"Sa, 10. Mai 2014"
8005;"Tramdepot Hard";"Sa, 14. Juni 2014"
8005;"Tramdepot Hard";"Sa, 12. Juli 2014"
8005;"Tramdepot Hard";"Sa, 13. September 2014"
8005;"Tramdepot Hard";"Sa, 11. Oktober 2014"
8005;"Tramdepot Hard";"Sa, 8. November 2014"
8005;"Tramdepot Hard";"Sa, 6. Dezember 2014"
8006;"Tramdepot Universität Irchel";"Fr, 31. Januar 2014"
8006;"Tramdepot Universität Irchel";"Fr, 14. März 2014"
8006;"Tramdepot Universität Irchel";"Fr, 11. April 2014"
8006;"Tramdepot Universität Irchel";"Fr, 9. Mai 2014"
8006;"Tramdepot Universität Irchel";"Fr, 20. Juni 2014"
8006;"Tramdepot Universität Irchel";"Fr, 12. September 2014"
8006;"Tramdepot Universität Irchel";"Fr, 17. Oktober 2014"
8006;"Tramdepot Universität Irchel";"Fr, 14. November 2014"
8006;"Tramdepot Universität Irchel";"Fr, 19. Dezember 2014"
8008;"Burgwies";"Mo, 13. Januar 2014"
8008;"Burgwies";"Mo, 10. Februar 2014"
8008;"Burgwies";"Mo, 10. März 2014"
8008;"Burgwies";"Mo, 7. April 2014"
8008;"Burgwies";"Mo, 12. Mai 2014"
8008;"Burgwies";"Mo, 16. Juni 2014"
8008;"Burgwies";"Mo, 1. September 2014"
8008;"Burgwies";"Mo, 6. Oktober 2014"
8008;"Burgwies";"Mo, 3. November 2014"
8008;"Burgwies";"Mo, 1. Dezember 2014"
8008;"Tiefenbrunnen";"Mo, 27. Januar 2014"
8008;"Tiefenbrunnen";"Mo, 24. Februar 2014"
8008;"Tiefenbrunnen";"Mo, 24. März 2014"
8008;"Tiefenbrunnen";"Mo, 26. Mai 2014"
8008;"Tiefenbrunnen";"Mo, 30. Juni 2014"
8008;"Tiefenbrunnen";"Mo, 25. August 2014"
8008;"Tiefenbrunnen";"Mo, 29. September 2014"
8008;"Tiefenbrunnen";"Mo, 27. Oktober 2014"
8008;"Tiefenbrunnen";"Mo, 24. November 2014"
8008;"Tiefenbrunnen";"Mo, 22. Dezember 2014"
8032;"Burgwies";"Mo, 13. Januar 2014"
8032;"Burgwies";"Mo, 10. Februar 2014"
8032;"Burgwies";"Mo, 10. März 2014"
8032;"Burgwies";"Mo, 7. April 2014"
8032;"Burgwies";"Mo, 12. Mai 2014"
8032;"Burgwies";"Mo, 16. Juni 2014"
8032;"Burgwies";"Mo, 1. September 2014"
8032;"Burgwies";"Mo, 6. Oktober 2014"
8032;"Burgwies";"Mo, 3. November 2014"
8032;"Burgwies";"Mo, 1. Dezember 2014"
8037;"Tramdepot Hard";"Sa, 11. Januar 2014"
8037;"Tramdepot Hard";"Sa, 8. Februar 2014"
8037;"Tramdepot Hard";"Sa, 8. März 2014"
8037;"Tramdepot Hard";"Sa, 12. April 2014"
8037;"Tramdepot Hard";"Sa, 10. Mai 2014"
8037;"Tramdepot Hard";"Sa, 14. Juni 2014"
8037;"Tramdepot Hard";"Sa, 12. Juli 2014"
8037;"Tramdepot Hard";"Sa, 13. September 2014"
8037;"Tramdepot Hard";"Sa, 11. Oktober 2014"
8037;"Tramdepot Hard";"Sa, 8. November 2014"
8037;"Tramdepot Hard";"Sa, 6. Dezember 2014"
8037;"Tramdepot Universität Irchel";"Fr, 31. Januar 2014"
8037;"Tramdepot Universität Irchel";"Fr, 14. März 2014"
8037;"Tramdepot Universität Irchel";"Fr, 11. April 2014"
8037;"Tramdepot Universität Irchel";"Fr, 9. Mai 2014"
8037;"Tramdepot Universität Irchel";"Fr, 20. Juni 2014"
8037;"Tramdepot Universität Irchel";"Fr, 12. September 2014"
8037;"Tramdepot Universität Irchel";"Fr, 17. Oktober 2014"
8037;"Tramdepot Universität Irchel";"Fr, 14. November 2014"
8037;"Tramdepot Universität Irchel";"Fr, 19. Dezember 2014"
8038;"Wollishofen";"Mi, 15. Januar 2014"
8038;"Wollishofen";"Mi, 12. Februar 2014"
8038;"Wollishofen";"Mi, 12. März 2014"
8038;"Wollishofen";"Mi, 9. April 2014"
8038;"Wollishofen";"Mi, 14. Mai 2014"
8038;"Wollishofen";"Mi, 11. Juni 2014"
8038;"Wollishofen";"Mi, 20. August 2014"
8038;"Wollishofen";"Mi, 17. September 2014"
8038;"Wollishofen";"Mi, 15. Oktober 2014"
8038;"Wollishofen";"Mi, 19. November 2014"
8038;"Wollishofen";"Mi, 17. Dezember 2014"
8041;"Strassenverkehrsamt";"Fr, 10. Januar 2014"
8041;"Strassenverkehrsamt";"Fr, 7. Februar 2014"
8041;"Strassenverkehrsamt";"Fr, 7. März 2014"
8041;"Strassenverkehrsamt";"Fr, 4. April 2014"
8041;"Strassenverkehrsamt";"Fr, 2. Mai 2014"
8041;"Strassenverkehrsamt";"Fr, 6. Juni 2014"
8041;"Strassenverkehrsamt";"Fr, 4. Juli 2014"
8041;"Strassenverkehrsamt";"Fr, 5. September 2014"
8041;"Strassenverkehrsamt";"Fr, 3. Oktober 2014"
8041;"Strassenverkehrsamt";"Fr, 31. Oktober 2014"
8041;"Strassenverkehrsamt";"Fr, 5. Dezember 2014"
8041;"Wollishofen";"Mi, 15. Januar 2014"
8041;"Wollishofen";"Mi, 12. Februar 2014"
8041;"Wollishofen";"Mi, 12. März 2014"
8041;"Wollishofen";"Mi, 9. April 2014"
8041;"Wollishofen";"Mi, 14. Mai 2014"
8041;"Wollishofen";"Mi, 11. Juni 2014"
8041;"Wollishofen";"Mi, 20. August 2014"
8041;"Wollishofen";"Mi, 17. September 2014"
8041;"Wollishofen";"Mi, 15. Oktober 2014"
8041;"Wollishofen";"Mi, 19. November 2014"
8041;"Wollishofen";"Mi, 17. Dezember 2014"
8044;"Tramdepot Universität Irchel";"Fr, 31. Januar 2014"
8044;"Tramdepot Universität Irchel";"Fr, 14. März 2014"
8044;"Tramdepot Universität Irchel";"Fr, 11. April 2014"
8044;"Tramdepot Universität Irchel";"Fr, 9. Mai 2014"
8044;"Tramdepot Universität Irchel";"Fr, 20. Juni 2014"
8044;"Tramdepot Universität Irchel";"Fr, 12. September 2014"
8044;"Tramdepot Universität Irchel";"Fr, 17. Oktober 2014"
8044;"Tramdepot Universität Irchel";"Fr, 14. November 2014"
8044;"Tramdepot Universität Irchel";"Fr, 19. Dezember 2014"
8045;"Strassenverkehrsamt";"Fr, 10. Januar 2014"
8045;"Strassenverkehrsamt";"Fr, 7. Februar 2014"
8045;"Strassenverkehrsamt";"Fr, 7. März 2014"
8045;"Strassenverkehrsamt";"Fr, 4. April 2014"
8045;"Strassenverkehrsamt";"Fr, 2. Mai 2014"
8045;"Strassenverkehrsamt";"Fr, 6. Juni 2014"
8045;"Strassenverkehrsamt";"Fr, 4. Juli 2014"
8045;"Strassenverkehrsamt";"Fr, 5. September 2014"
8045;"Strassenverkehrsamt";"Fr, 3. Oktober 2014"
8045;"Strassenverkehrsamt";"Fr, 31. Oktober 2014"
8045;"Strassenverkehrsamt";"Fr, 5. Dezember 2014"
8046;"Seebach";"Mi, 22. Januar 2014"
8046;"Seebach";"Mi, 19. Februar 2014"
8046;"Seebach";"Mi, 19. März 2014"
8046;"Seebach";"Mi, 16. April 2014"
8046;"Seebach";"Mi, 21. Mai 2014"
8046;"Seebach";"Mi, 18. Juni 2014"
8046;"Seebach";"Mi, 9. Juli 2014"
8046;"Seebach";"Mi, 3. September 2014"
8046;"Seebach";"Mi, 1. Oktober 2014"
8046;"Seebach";"Mi, 5. November 2014"
8046;"Seebach";"Mi, 3. Dezember 2014"
8046;"Tramdepot Universität Irchel";"Fr, 31. Januar 2014"
8046;"Tramdepot Universität Irchel";"Fr, 14. März 2014"
8046;"Tramdepot Universität Irchel";"Fr, 11. April 2014"
8046;"Tramdepot Universität Irchel";"Fr, 9. Mai 2014"
8046;"Tramdepot Universität Irchel";"Fr, 20. Juni 2014"
8046;"Tramdepot Universität Irchel";"Fr, 12. September 2014"
8046;"Tramdepot Universität Irchel";"Fr, 17. Oktober 2014"
8046;"Tramdepot Universität Irchel";"Fr, 14. November 2014"
8046;"Tramdepot Universität Irchel";"Fr, 19. Dezember 2014"
8047;"Albisrieden";"Mi, 8. Januar 2014"
8047;"Albisrieden";"Mi, 5. Februar 2014"
8047;"Albisrieden";"Mi, 5. März 2014"
8047;"Albisrieden";"Mi, 2. April 2014"
8047;"Albisrieden";"Mi, 7. Mai 2014"
8047;"Albisrieden";"Mi, 4. Juni 2014"
8047;"Albisrieden";"Mi, 2. Juli 2014"
8047;"Albisrieden";"Mi, 27. August 2014"
8047;"Albisrieden";"Mi, 24. September 2014"
8047;"Albisrieden";"Mi, 22. Oktober 2014"
8047;"Albisrieden";"Mi, 26. November 2014"
8047;"Letzigrund";"Mo, 6. Januar 2014"
8047;"Letzigrund";"Mo, 3. Februar 2014"
8047;"Letzigrund";"Mo, 3. März 2014"
8047;"Letzigrund";"Mo, 31. März 2014"
8047;"Letzigrund";"Mo, 5. Mai 2014"
8047;"Letzigrund";"Mo, 7. Juli 2014"
8047;"Letzigrund";"Mo, 8. September 2014"
8047;"Letzigrund";"Mo, 20. Oktober 2014"
8047;"Letzigrund";"Mo, 17. November 2014"
8047;"Letzigrund";"Mo, 15. Dezember 2014"
8048;"Albisrieden";"Mi, 8. Januar 2014"
8048;"Albisrieden";"Mi, 5. Februar 2014"
8048;"Albisrieden";"Mi, 5. März 2014"
8048;"Albisrieden";"Mi, 2. April 2014"
8048;"Albisrieden";"Mi, 7. Mai 2014"
8048;"Albisrieden";"Mi, 4. Juni 2014"
8048;"Albisrieden";"Mi, 2. Juli 2014"
8048;"Albisrieden";"Mi, 27. August 2014"
8048;"Albisrieden";"Mi, 24. September 2014"
8048;"Albisrieden";"Mi, 22. Oktober 2014"
8048;"Albisrieden";"Mi, 26. November 2014"
8048;"Letzigrund";"Mo, 6. Januar 2014"
8048;"Letzigrund";"Mo, 3. Februar 2014"
8048;"Letzigrund";"Mo, 3. März 2014"
8048;"Letzigrund";"Mo, 31. März 2014"
8048;"Letzigrund";"Mo, 5. Mai 2014"
8048;"Letzigrund";"Mo, 7. Juli 2014"
8048;"Letzigrund";"Mo, 8. September 2014"
8048;"Letzigrund";"Mo, 20. Oktober 2014"
8048;"Letzigrund";"Mo, 17. November 2014"
8048;"Letzigrund";"Mo, 15. Dezember 2014"
8049;"Wartau";"Mi, 29. Januar 2014"
8049;"Wartau";"Mi, 26. Februar 2014"
8049;"Wartau";"Mi, 26. März 2014"
8049;"Wartau";"Mi, 23. April 2014"
8049;"Wartau";"Mi, 28. Mai 2014"
8049;"Wartau";"Mi, 25. Juni 2014"
8049;"Wartau";"Mi, 10. September 2014"
8049;"Wartau";"Mi, 8. Oktober 2014"
8049;"Wartau";"Mi, 12. November 2014"
8049;"Wartau";"Mi, 10. Dezember 2014"
8050;"Seebach";"Mi, 22. Januar 2014"
8050;"Seebach";"Mi, 19. Februar 2014"
8050;"Seebach";"Mi, 19. März 2014"
8050;"Seebach";"Mi, 16. April 2014"
8050;"Seebach";"Mi, 21. Mai 2014"
8050;"Seebach";"Mi, 18. Juni 2014"
8050;"Seebach";"Mi, 9. Juli 2014"
8050;"Seebach";"Mi, 3. September 2014"
8050;"Seebach";"Mi, 1. Oktober 2014"
8050;"Seebach";"Mi, 5. November 2014"
8050;"Seebach";"Mi, 3. Dezember 2014"
8050;"Tramdepot Universität Irchel";"Fr, 31. Januar 2014"
8050;"Tramdepot Universität Irchel";"Fr, 14. März 2014"
8050;"Tramdepot Universität Irchel";"Fr, 11. April 2014"
8050;"Tramdepot Universität Irchel";"Fr, 9. Mai 2014"
8050;"Tramdepot Universität Irchel";"Fr, 20. Juni 2014"
8050;"Tramdepot Universität Irchel";"Fr, 12. September 2014"
8050;"Tramdepot Universität Irchel";"Fr, 17. Oktober 2014"
8050;"Tramdepot Universität Irchel";"Fr, 14. November 2014"
8050;"Tramdepot Universität Irchel";"Fr, 19. Dezember 2014"
8051;"Hirzenbach";"Mo, 20. Januar 2014"
8051;"Hirzenbach";"Mo, 17. Februar 2014"
8051;"Hirzenbach";"Mo, 17. März 2014"
8051;"Hirzenbach";"Mo, 14. April 2014"
8051;"Hirzenbach";"Mo, 19. Mai 2014"
8051;"Hirzenbach";"Mo, 23. Juni 2014"
8051;"Hirzenbach";"Mo, 18. August 2014"
8051;"Hirzenbach";"Mo, 22. September 2014"
8051;"Hirzenbach";"Mo, 13. Oktober 2014"
8051;"Hirzenbach";"Mo, 10. November 2014"
8051;"Hirzenbach";"Mo, 8. Dezember 2014"
8051;"Tramdepot Universität Irchel";"Fr, 31. Januar 2014"
8051;"Tramdepot Universität Irchel";"Fr, 14. März 2014"
8051;"Tramdepot Universität Irchel";"Fr, 11. April 2014"
8051;"Tramdepot Universität Irchel";"Fr, 9. Mai 2014"
8051;"Tramdepot Universität Irchel";"Fr, 20. Juni 2014"
8051;"Tramdepot Universität Irchel";"Fr, 12. September 2014"
8051;"Tramdepot Universität Irchel";"Fr, 17. Oktober 2014"
8051;"Tramdepot Universität Irchel";"Fr, 14. November 2014"
8051;"Tramdepot Universität Irchel";"Fr, 19. Dezember 2014"
8052;"Seebach";"Mi, 22. Januar 2014"
8052;"Seebach";"Mi, 19. Februar 2014"
8052;"Seebach";"Mi, 19. März 2014"
8052;"Seebach";"Mi, 16. April 2014"
8052;"Seebach";"Mi, 21. Mai 2014"
8052;"Seebach";"Mi, 18. Juni 2014"
8052;"Seebach";"Mi, 9. Juli 2014"
8052;"Seebach";"Mi, 3. September 2014"
8052;"Seebach";"Mi, 1. Oktober 2014"
8052;"Seebach";"Mi, 5. November 2014"
8052;"Seebach";"Mi, 3. Dezember 2014"
8053;"Burgwies";"Mo, 13. Januar 2014"
8053;"Burgwies";"Mo, 10. Februar 2014"
8053;"Burgwies";"Mo, 10. März 2014"
8053;"Burgwies";"Mo, 7. April 2014"
8053;"Burgwies";"Mo, 12. Mai 2014"
8053;"Burgwies";"Mo, 16. Juni 2014"
8053;"Burgwies";"Mo, 1. September 2014"
8053;"Burgwies";"Mo, 6. Oktober 2014"
8053;"Burgwies";"Mo, 3. November 2014"
8053;"Burgwies";"Mo, 1. Dezember 2014"
8055;"Albisrieden";"Mi, 8. Januar 2014"
8055;"Albisrieden";"Mi, 5. Februar 2014"
8055;"Albisrieden";"Mi, 5. März 2014"
8055;"Albisrieden";"Mi, 2. April 2014"
8055;"Albisrieden";"Mi, 7. Mai 2014"
8055;"Albisrieden";"Mi, 4. Juni 2014"
8055;"Albisrieden";"Mi, 2. Juli 2014"
8055;"Albisrieden";"Mi, 27. August 2014"
8055;"Albisrieden";"Mi, 24. September 2014"
8055;"Albisrieden";"Mi, 22. Oktober 2014"
8055;"Albisrieden";"Mi, 26. November 2014"
8055;"Strassenverkehrsamt";"Fr, 10. Januar 2014"
8055;"Strassenverkehrsamt";"Fr, 7. Februar 2014"
8055;"Strassenverkehrsamt";"Fr, 7. März 2014"
8055;"Strassenverkehrsamt";"Fr, 4. April 2014"
8055;"Strassenverkehrsamt";"Fr, 2. Mai 2014"
8055;"Strassenverkehrsamt";"Fr, 6. Juni 2014"
8055;"Strassenverkehrsamt";"Fr, 4. Juli 2014"
8055;"Strassenverkehrsamt";"Fr, 5. September 2014"
8055;"Strassenverkehrsamt";"Fr, 3. Oktober 2014"
8055;"Strassenverkehrsamt";"Fr, 31. Oktober 2014"
8055;"Strassenverkehrsamt";"Fr, 5. Dezember 2014"
8057;"Tramdepot Universität Irchel";"Fr, 31. Januar 2014"
8057;"Tramdepot Universität Irchel";"Fr, 14. März 2014"
8057;"Tramdepot Universität Irchel";"Fr, 11. April 2014"
8057;"Tramdepot Universität Irchel";"Fr, 9. Mai 2014"
8057;"Tramdepot Universität Irchel";"Fr, 20. Juni 2014"
8057;"Tramdepot Universität Irchel";"Fr, 12. September 2014"
8057;"Tramdepot Universität Irchel";"Fr, 17. Oktober 2014"
8057;"Tramdepot Universität Irchel";"Fr, 14. November 2014"
8057;"Tramdepot Universität Irchel";"Fr, 19. Dezember 2014"
8064;"Tramdepot Hard";"Sa, 11. Januar 2014"
8064;"Tramdepot Hard";"Sa, 8. Februar 2014"
8064;"Tramdepot Hard";"Sa, 8. März 2014"
8064;"Tramdepot Hard";"Sa, 12. April 2014"
8064;"Tramdepot Hard";"Sa, 10. Mai 2014"
8064;"Tramdepot Hard";"Sa, 14. Juni 2014"
8064;"Tramdepot Hard";"Sa, 12. Juli 2014"
8064;"Tramdepot Hard";"Sa, 13. September 2014"
8064;"Tramdepot Hard";"Sa, 11. Oktober 2014"
8064;"Tramdepot Hard";"Sa, 8. November 2014"
8064;"Tramdepot Hard";"Sa, 6. Dezember 2014"
8064;"Wartau";"Mi, 29. Januar 2014"
8064;"Wartau";"Mi, 26. Februar 2014"
8064;"Wartau";"Mi, 26. März 2014"
8064;"Wartau";"Mi, 23. April 2014"
8064;"Wartau";"Mi, 28. Mai 2014"
8064;"Wartau";"Mi, 25. Juni 2014"
8064;"Wartau";"Mi, 10. September 2014"
8064;"Wartau";"Mi, 8. Oktober 2014"
8064;"Wartau";"Mi, 12. November 2014"
8064;"Wartau";"Mi, 10. Dezember 2014"
